x0,x1,x2,x3,uMs_cmd,uTs_cmd,iMs_cmd,iMs,iTs_cmd,iTs
-3.47271e-007,3.52844,41.8891,3.13839,-2.53404,22.6933,0,-3.47227e-007,3.52843,3.52844
-3.48247e-007,3.52844,41.8891,-3.04008,-2.53404,22.6933,0,-3.48132e-007,3.52843,3.52844
-3.45525e-007,3.52844,41.8891,-2.93535,-2.53404,22.6933,0,-3.45506e-007,3.52843,3.52844
-3.46425e-007,3.52844,41.8891,-2.83063,-2.53404,22.6933,0,-3.46312e-007,3.52843,3.52844
-3.43812e-007,3.52844,41.8891,-2.72591,-2.53404,22.6933,0,-3.43824e-007,3.52843,3.52844
-3.44614e-007,3.52844,41.8891,-2.62118,-2.53404,22.6933,0,-3.44503e-007,3.52843,3.52844
-3.42138e-007,3.52844,41.8891,-2.51646,-2.53404,22.6933,0,-3.4219e-007,3.52843,3.52844
-3.42814e-007,3.52844,41.8891,-2.41174,-2.53404,22.6933,0,-3.42706e-007,3.52843,3.52844
-3.40512e-007,3.52844,41.8891,-2.30702,-2.53404,22.6933,0,-3.40615e-007,3.52843,3.52844
-3.41026e-007,3.52844,41.8891,-2.20229,-2.53404,22.6933,0,-3.40922e-007,3.52843,3.52844
-3.38945e-007,3.52844,41.8891,-2.09757,-2.53404,22.6933,0,-3.39114e-007,3.52843,3.52844
-3.3925e-007,3.52844,41.8891,-1.99285,-2.53404,22.6933,0,-3.39152e-007,3.52843,3.52844
-3.37452e-007,3.52844,41.8891,-1.88813,-2.53404,22.6933,0,-3.37706e-007,3.52843,3.52844
-3.37489e-007,3.52844,41.8891,-1.7834,-2.53404,22.6933,0,-3.37397e-007,3.52843,3.52844
-3.36051e-007,3.52844,41.8891,-1.67868,-2.53404,22.6933,0,-3.36415e-007,3.52843,3.52844
-3.35742e-007,3.52844,41.8891,-1.57396,-2.53404,22.6933,0,-3.35659e-007,3.52843,3.52844
-3.34765e-007,3.52844,41.8891,-1.46923,-2.53404,22.6932,0,-3.35268e-007,3.52843,3.52844
-3.34013e-007,3.52844,41.8891,-1.36451,-2.53404,22.6932,0,-3.3394e-007,3.52843,3.52844
-3.33624e-007,3.52844,41.8891,-1.25979,-2.53404,22.6932,0,-3.3428e-007,3.52843,3.52844
-3.32303e-007,3.52844,41.8891,-1.15507,-2.53404,22.6932,0,-3.32244e-007,3.52843,3.52844
-3.32641e-007,3.52844,41.8891,-1.05034,-2.53404,22.6932,0,-3.33178e-007,3.52843,3.52844
-3.30614e-007,3.52844,41.8891,-0.945621,-2.53404,22.6932,0,-3.30573e-007,3.52843,3.52844
-3.31544e-007,3.52844,41.8891,-0.840898,-2.53404,22.6932,0,-3.31435e-007,3.52843,3.52844
-3.28952e-007,3.52844,41.8891,-0.736175,-2.53404,22.6932,0,-3.28934e-007,3.52843,3.52844
-3.2981e-007,3.52844,41.8891,-0.631453,-2.53404,22.6932,0,-3.29702e-007,3.52843,3.52844
-3.27321e-007,3.52844,41.8891,-0.52673,-2.53404,22.6932,0,-3.27333e-007,3.52843,3.52844
-3.28085e-007,3.52844,41.8891,-0.422007,-2.53404,22.6932,0,-3.27979e-007,3.52843,3.52844
-3.25728e-007,3.52844,41.8891,-0.317285,-2.53404,22.6932,0,-3.25777e-007,3.52843,3.52844
-3.26371e-007,3.52844,41.889,-0.212562,-2.53404,22.6932,0,-3.26269e-007,3.52843,3.52844
-3.2418e-007,3.52844,41.889,-0.10784,-2.53404,22.6932,0,-3.24278e-007,3.52843,3.52844
-3.24669e-007,3.52844,41.889,-0.00311698,-2.53404,22.6932,0,-3.2457e-007,3.52843,3.52844
-3.22688e-007,3.52844,41.889,0.101606,-2.53404,22.6932,0,-3.22849e-007,3.52843,3.52844
-3.22979e-007,3.52844,41.889,0.206328,-2.53404,22.6932,0,-3.22885e-007,3.52843,3.52844
-3.21267e-007,3.52844,41.889,0.311051,-2.53404,22.6932,0,-3.21509e-007,3.52843,3.52844
-3.21302e-007,3.52844,41.889,0.415773,-2.53403,22.6932,0,-3.21214e-007,3.52843,3.52844
-3.19932e-007,3.52844,41.889,0.520496,-2.53403,22.6932,0,-3.20279e-007,3.52843,3.52844
-3.19639e-007,3.52844,41.889,0.625219,-2.53403,22.6932,0,-3.19559e-007,3.52843,3.52844
-3.18709e-007,3.52844,41.889,0.729941,-2.53403,22.6932,0,-3.19187e-007,3.52843,3.52844
-3.17992e-007,3.52844,41.889,0.834664,-2.53403,22.6932,0,-3.17923e-007,3.52843,3.52844
-3.17622e-007,3.52844,41.889,0.939386,-2.53403,22.6932,0,-3.18247e-007,3.52843,3.52844
-3.16364e-007,3.52844,41.889,1.04411,-2.53403,22.6932,0,-3.16308e-007,3.52843,3.52844
-3.16686e-007,3.52844,41.889,1.14883,-2.53403,22.6932,0,-3.17198e-007,3.52843,3.52844
-3.14757e-007,3.52844,41.889,1.25355,-2.53403,22.6932,0,-3.14718e-007,3.52843,3.52844
-3.15642e-007,3.52844,41.889,1.35828,-2.53403,22.6932,0,-3.15538e-007,3.52843,3.52844
-3.13175e-007,3.52844,41.889,1.463,-2.53403,22.6932,0,-3.13158e-007,3.52844,3.52844
-3.13991e-007,3.52844,41.889,1.56772,-2.53403,22.6932,0,-3.13888e-007,3.52844,3.52844
-3.11622e-007,3.52844,41.889,1.67244,-2.53403,22.6932,0,-3.11633e-007,3.52844,3.52844
-3.12349e-007,3.52844,41.889,1.77717,-2.53403,22.6932,0,-3.12249e-007,3.52844,3.52844
-3.10105e-007,3.52844,41.889,1.88189,-2.53403,22.6932,0,-3.10152e-007,3.52844,3.52844
-3.10718e-007,3.52844,41.889,1.98661,-2.53403,22.6932,0,-3.1062e-007,3.52844,3.52844
-3.08631e-007,3.52844,41.889,2.09133,-2.53403,22.6932,0,-3.08725e-007,3.52844,3.52844
-3.09097e-007,3.52844,41.889,2.19606,-2.53403,22.6932,0,-3.09003e-007,3.52844,3.52844
-3.07211e-007,3.52844,41.889,2.30078,-2.53403,22.6932,0,-3.07365e-007,3.52844,3.52844
-3.07488e-007,3.52844,41.889,2.4055,-2.53403,22.6932,0,-3.07398e-007,3.52844,3.52844
-3.05858e-007,3.52844,41.889,2.51022,-2.53403,22.6932,0,-3.06088e-007,3.52844,3.52844
-3.05891e-007,3.52844,41.889,2.61495,-2.53403,22.6932,0,-3.05808e-007,3.52844,3.52844
-3.04588e-007,3.52844,41.889,2.71967,-2.53403,22.6932,0,-3.04917e-007,3.52844,3.52844
-3.04308e-007,3.52844,41.889,2.82439,-2.53403,22.6932,0,-3.04232e-007,3.52844,3.52844
-3.03422e-007,3.52844,41.889,2.92911,-2.53403,22.6932,0,-3.03878e-007,3.52844,3.52844
-3.02741e-007,3.52844,41.889,3.03384,-2.53403,22.6932,0,-3.02674e-007,3.52844,3.52844
-3.02388e-007,3.52844,41.889,3.13856,-2.53403,22.6932,0,-3.02983e-007,3.52844,3.52844
-3.0119e-007,3.52844,41.889,-3.0399,-2.53403,22.6932,0,-3.01137e-007,3.52844,3.52844
-3.01497e-007,3.52844,41.889,-2.93518,-2.53403,22.6932,0,-3.01984e-007,3.52844,3.52844
-2.9966e-007,3.52844,41.889,-2.83046,-2.53403,22.6932,0,-2.99623e-007,3.52844,3.52844
-3.00503e-007,3.52844,41.889,-2.72574,-2.53403,22.6932,0,-3.00404e-007,3.52844,3.52844
-2.98154e-007,3.52844,41.889,-2.62101,-2.53403,22.6932,0,-2.98138e-007,3.52844,3.52844
-2.98931e-007,3.52844,41.889,-2.51629,-2.53403,22.6932,0,-2.98833e-007,3.52844,3.52844
-2.96676e-007,3.52844,41.8889,-2.41157,-2.53403,22.6932,0,-2.96686e-007,3.52844,3.52844
-2.97368e-007,3.52844,41.8889,-2.30685,-2.53403,22.6932,0,-2.97272e-007,3.52844,3.52844
-2.95231e-007,3.52844,41.8889,-2.20213,-2.53403,22.6932,0,-2.95276e-007,3.52844,3.52844
-2.95815e-007,3.52844,41.8889,-2.0974,-2.53403,22.6932,0,-2.95722e-007,3.52844,3.52844
-2.93828e-007,3.52844,41.8889,-1.99268,-2.53403,22.6932,0,-2.93917e-007,3.52844,3.52844
-2.94272e-007,3.52844,41.8889,-1.88796,-2.53403,22.6932,0,-2.94182e-007,3.52844,3.52844
-2.92476e-007,3.52844,41.8889,-1.78324,-2.53403,22.6932,0,-2.92622e-007,3.52844,3.52844
-2.9274e-007,3.52844,41.8889,-1.67851,-2.53403,22.6932,0,-2.92654e-007,3.52844,3.52844
-2.91188e-007,3.52844,41.8889,-1.57379,-2.53403,22.6932,0,-2.91407e-007,3.52844,3.52844
-2.9122e-007,3.52844,41.8889,-1.46907,-2.53403,22.6932,0,-2.9114e-007,3.52844,3.52844
-2.89979e-007,3.52844,41.8889,-1.36435,-2.53403,22.6932,0,-2.90293e-007,3.52844,3.52844
-2.89713e-007,3.52844,41.8889,-1.25962,-2.53403,22.6932,0,-2.8964e-007,3.52844,3.52844
-2.88869e-007,3.52844,41.8889,-1.1549,-2.53403,22.6932,0,-2.89303e-007,3.52844,3.52844
-2.8822e-007,3.52844,41.8889,-1.05018,-2.53403,22.6932,0,-2.88157e-007,3.52844,3.52844
-2.87885e-007,3.52844,41.8889,-0.945458,-2.53403,22.6932,0,-2.8845e-007,3.52844,3.52844
-2.86744e-007,3.52844,41.8889,-0.840735,-2.53403,22.6932,0,-2.86693e-007,3.52844,3.52844
-2.87036e-007,3.52844,41.8889,-0.736013,-2.53403,22.6932,0,-2.875e-007,3.52844,3.52844
-2.85288e-007,3.52844,41.8889,-0.631291,-2.53403,22.6932,0,-2.85252e-007,3.52844,3.52844
-2.8609e-007,3.52844,41.8889,-0.526568,-2.53403,22.6932,0,-2.85995e-007,3.52844,3.52844
-2.83854e-007,3.52844,41.8889,-0.421846,-2.53403,22.6932,0,-2.83838e-007,3.52844,3.52844
-2.84593e-007,3.52844,41.8889,-0.317124,-2.53403,22.6932,0,-2.845e-007,3.52844,3.52844
-2.82446e-007,3.52844,41.8889,-0.212402,-2.53403,22.6932,0,-2.82456e-007,3.52844,3.52844
-2.83105e-007,3.52844,41.8889,-0.107679,-2.53403,22.6932,0,-2.83014e-007,3.52844,3.52844
-2.81071e-007,3.52844,41.8889,-0.00295719,-2.53403,22.6932,0,-2.81114e-007,3.52844,3.52844
-2.81626e-007,3.52844,41.8889,0.101765,-2.53403,22.6932,0,-2.81538e-007,3.52844,3.52844
-2.79735e-007,3.52844,41.8889,0.206487,-2.53403,22.6932,0,-2.7982e-007,3.52844,3.52844
-2.80157e-007,3.52844,41.8889,0.311209,-2.53403,22.6932,0,-2.80072e-007,3.52844,3.52844
-2.78448e-007,3.52844,41.8889,0.415932,-2.53403,22.6932,0,-2.78587e-007,3.52844,3.52844
-2.78699e-007,3.52844,41.8889,0.520654,-2.53403,22.6931,0,-2.78618e-007,3.52844,3.52844
-2.77221e-007,3.52844,41.8889,0.625376,-2.53403,22.6931,0,-2.7743e-007,3.52844,3.52844
-2.77252e-007,3.52844,41.8889,0.730098,-2.53403,22.6931,0,-2.77176e-007,3.52844,3.52844
-2.7607e-007,3.52844,41.8889,0.834821,-2.53403,22.6931,0,-2.76369e-007,3.52844,3.52844
-2.75817e-007,3.52844,41.8889,0.939543,-2.53403,22.6931,0,-2.75748e-007,3.52844,3.52844
-2.75014e-007,3.52844,41.8889,1.04426,-2.53403,22.6931,0,-2.75427e-007,3.52844,3.52844
-2.74396e-007,3.52844,41.8889,1.14899,-2.53403,22.6931,0,-2.74336e-007,3.52844,3.52844
-2.74077e-007,3.52844,41.8889,1.25371,-2.53403,22.6931,0,-2.74615e-007,3.52844,3.52844
-2.72991e-007,3.52844,41.8889,1.35843,-2.53403,22.6931,0,-2.72943e-007,3.52844,3.52844
-2.73269e-007,3.52844,41.8889,1.46315,-2.53403,22.6931,0,-2.7371e-007,3.52844,3.52844
-2.71604e-007,3.52844,41.8889,1.56788,-2.53403,22.6931,0,-2.71571e-007,3.52844,3.52844
-2.72368e-007,3.52844,41.8889,1.6726,-2.53403,22.6931,0,-2.72278e-007,3.52844,3.52844
-2.70239e-007,3.52844,41.8889,1.77732,-2.53403,22.6931,0,-2.70224e-007,3.52844,3.52844
-2.70943e-007,3.52844,41.8889,1.88204,-2.53403,22.6931,0,-2.70854e-007,3.52844,3.52844
-2.68899e-007,3.52844,41.8889,1.98676,-2.53403,22.6931,0,-2.68908e-007,3.52844,3.52844
-2.69526e-007,3.52844,41.8888,2.09149,-2.53403,22.6931,0,-2.6944e-007,3.52844,3.52844
-2.6759e-007,3.52844,41.8888,2.19621,-2.53403,22.6931,0,-2.67631e-007,3.52844,3.52844
-2.68119e-007,3.52844,41.8888,2.30093,-2.53403,22.6931,0,-2.68034e-007,3.52844,3.52844
-2.66318e-007,3.52844,41.8888,2.40565,-2.53402,22.6931,0,-2.66399e-007,3.52844,3.52844
-2.6672e-007,3.52844,41.8888,2.51037,-2.53402,22.6931,0,-2.66639e-007,3.52844,3.52844
-2.65093e-007,3.52844,41.8888,2.6151,-2.53402,22.6931,0,-2.65225e-007,3.52844,3.52844
-2.65332e-007,3.52844,41.8888,2.71982,-2.53402,22.6931,0,-2.65254e-007,3.52844,3.52844
-2.63925e-007,3.52844,41.8888,2.82454,-2.53402,22.6931,0,-2.64124e-007,3.52844,3.52844
-2.63954e-007,3.52844,41.8888,2.92926,-2.53402,22.6931,0,-2.63882e-007,3.52844,3.52844
-2.62829e-007,3.52844,41.8888,3.03399,-2.53402,22.6931,0,-2.63114e-007,3.52844,3.52844
-2.62588e-007,3.52844,41.8888,3.13871,-2.53402,22.6931,0,-2.62522e-007,3.52844,3.52844
-2.61824e-007,3.52844,41.8888,-3.03976,-2.53402,22.6931,0,-2.62217e-007,3.52844,3.52844
-2.61235e-007,3.52844,41.8888,-2.93503,-2.53402,22.6931,0,-2.61178e-007,3.52844,3.52844
-2.60931e-007,3.52844,41.8888,-2.83031,-2.53402,22.6931,0,-2.61444e-007,3.52844,3.52844
-2.59898e-007,3.52844,41.8888,-2.72559,-2.53402,22.6931,0,-2.59851e-007,3.52844,3.52844
-2.60162e-007,3.52844,41.8888,-2.62087,-2.53402,22.6931,0,-2.60582e-007,3.52844,3.52844
-2.58577e-007,3.52844,41.8888,-2.51615,-2.53402,22.6931,0,-2.58545e-007,3.52844,3.52844
-2.59305e-007,3.52844,41.8888,-2.41142,-2.53402,22.6931,0,-2.59219e-007,3.52844,3.52844
-2.57278e-007,3.52844,41.8888,-2.3067,-2.53402,22.6931,0,-2.57263e-007,3.52844,3.52844
-2.57948e-007,3.52844,41.8888,-2.20198,-2.53402,22.6931,0,-2.57863e-007,3.52844,3.52844
-2.56002e-007,3.52844,41.8888,-2.09726,-2.53402,22.6931,0,-2.56011e-007,3.52844,3.52844
-2.56599e-007,3.52844,41.8888,-1.99254,-2.53402,22.6931,0,-2.56516e-007,3.52844,3.52844
-2.54756e-007,3.52844,41.8888,-1.88781,-2.53402,22.6931,0,-2.54794e-007,3.52844,3.52844
-2.55259e-007,3.52844,41.8888,-1.78309,-2.53402,22.6931,0,-2.55179e-007,3.52844,3.52844
-2.53545e-007,3.52844,41.8888,-1.67837,-2.53402,22.6931,0,-2.53622e-007,3.52844,3.52844
-2.53927e-007,3.52844,41.8888,-1.57365,-2.53402,22.6931,0,-2.5385e-007,3.52844,3.52844
-2.52378e-007,3.52844,41.8888,-1.46893,-2.53402,22.6931,0,-2.52504e-007,3.52844,3.52844
-2.52605e-007,3.52844,41.8888,-1.3642,-2.53402,22.6931,0,-2.52532e-007,3.52844,3.52844
-2.51266e-007,3.52844,41.8888,-1.25948,-2.53402,22.6931,0,-2.51456e-007,3.52844,3.52844
-2.51294e-007,3.52844,41.8888,-1.15476,-2.53402,22.6931,0,-2.51225e-007,3.52844,3.52844
-2.50223e-007,3.52844,41.8888,-1.05004,-2.53402,22.6931,0,-2.50494e-007,3.52844,3.52844
-2.49993e-007,3.52844,41.8888,-0.945316,-2.53402,22.6931,0,-2.49931e-007,3.52844,3.52844
-2.49266e-007,3.52844,41.8888,-0.840594,-2.53402,22.6931,0,-2.4964e-007,3.52844,3.52844
-2.48706e-007,3.52844,41.8888,-0.735872,-2.53402,22.6931,0,-2.48651e-007,3.52844,3.52844
-2.48416e-007,3.52844,41.8888,-0.63115,-2.53402,22.6931,0,-2.48904e-007,3.52844,3.52844
-2.47432e-007,3.52844,41.8888,-0.526428,-2.53402,22.6931,0,-2.47388e-007,3.52844,3.52844
-2.47684e-007,3.52844,41.8888,-0.421706,-2.53402,22.6931,0,-2.48084e-007,3.52844,3.52844
-2.46175e-007,3.52844,41.8888,-0.316984,-2.53402,22.6931,0,-2.46145e-007,3.52844,3.52844
-2.46868e-007,3.52844,41.8888,-0.212262,-2.53402,22.6931,0,-2.46786e-007,3.52844,3.52844
-2.44938e-007,3.52844,41.8888,-0.10754,-2.53402,22.6931,0,-2.44924e-007,3.52844,3.52844
-2.45576e-007,3.52844,41.8888,-0.00281833,-2.53402,22.6931,0,-2.45495e-007,3.52844,3.52844
-2.43723e-007,3.52844,41.8888,0.101904,-2.53402,22.6931,0,-2.43732e-007,3.52844,3.52844
-2.44292e-007,3.52844,41.8888,0.206625,-2.53402,22.6931,0,-2.44213e-007,3.52844,3.52844
-2.42537e-007,3.52844,41.8888,0.311347,-2.53402,22.6931,0,-2.42573e-007,3.52844,3.52844
-2.43016e-007,3.52844,41.8888,0.416069,-2.53402,22.6931,0,-2.42939e-007,3.52844,3.52844
-2.41384e-007,3.52844,41.8888,0.520791,-2.53402,22.6931,0,-2.41457e-007,3.52844,3.52844
-2.41748e-007,3.52844,41.8888,0.625513,-2.53402,22.6931,0,-2.41675e-007,3.52844,3.52844
-2.40273e-007,3.52844,41.8888,0.730235,-2.53402,22.6931,0,-2.40393e-007,3.52844,3.52844
-2.4049e-007,3.52844,41.8887,0.834957,-2.53402,22.6931,0,-2.4042e-007,3.52844,3.52844
-2.39215e-007,3.52844,41.8887,0.939679,-2.53402,22.6931,0,-2.39395e-007,3.52844,3.52844
-2.39241e-007,3.52844,41.8887,1.0444,-2.53402,22.6931,0,-2.39176e-007,3.52844,3.52844
-2.38221e-007,3.52844,41.8887,1.14912,-2.53402,22.6931,0,-2.38479e-007,3.52844,3.52844
-2.38003e-007,3.52844,41.8887,1.25384,-2.53402,22.6931,0,-2.37944e-007,3.52844,3.52844
-2.3731e-007,3.52844,41.8887,1.35857,-2.53402,22.6931,0,-2.37667e-007,3.52844,3.52844
-2.36777e-007,3.52844,41.8887,1.46329,-2.53402,22.6931,0,-2.36725e-007,3.52844,3.52844
-2.36501e-007,3.52844,41.8887,1.56801,-2.53402,22.6931,0,-2.36966e-007,3.52844,3.52844
-2.35564e-007,3.52844,41.8887,1.67273,-2.53402,22.6931,0,-2.35523e-007,3.52844,3.52844
-2.35804e-007,3.52844,41.8887,1.77745,-2.53402,22.6931,0,-2.36185e-007,3.52844,3.52844
-2.34368e-007,3.52844,41.8887,1.88218,-2.53402,22.6931,0,-2.34339e-007,3.52844,3.52844
-2.35027e-007,3.52844,41.8887,1.9869,-2.53402,22.6931,0,-2.34949e-007,3.52844,3.52844
-2.3319e-007,3.52844,41.8887,2.09162,-2.53402,22.6931,0,-2.33177e-007,3.52844,3.52844
-2.33797e-007,3.52844,41.8887,2.19634,-2.53402,22.6931,0,-2.33721e-007,3.52844,3.52844
-2.32033e-007,3.52844,41.8887,2.30106,-2.53402,22.6931,0,-2.32041e-007,3.52844,3.52844
-2.32575e-007,3.52844,41.8887,2.40578,-2.53402,22.6931,0,-2.325e-007,3.52844,3.52844
-2.30904e-007,3.52844,41.8887,2.51051,-2.53402,22.6931,0,-2.30939e-007,3.52844,3.52844
-2.3136e-007,3.52844,41.8887,2.61523,-2.53402,22.6931,0,-2.31287e-007,3.52844,3.52844
-2.29806e-007,3.52844,41.8887,2.71995,-2.53402,22.6931,0,-2.29876e-007,3.52844,3.52844
-2.30153e-007,3.52844,41.8887,2.82467,-2.53402,22.6931,0,-2.30083e-007,3.52844,3.52844
-2.28749e-007,3.52844,41.8887,2.92939,-2.53402,22.6931,0,-2.28863e-007,3.52844,3.52844
-2.28955e-007,3.52844,41.8887,3.03412,-2.53402,22.6931,0,-2.28888e-007,3.52844,3.52844
-2.27741e-007,3.52844,41.8887,3.13884,-2.53402,22.6931,0,-2.27913e-007,3.52844,3.52844
-2.27766e-007,3.52844,41.8887,-3.03963,-2.53402,22.6931,0,-2.27704e-007,3.52844,3.52844
-2.26795e-007,3.52844,41.8887,-2.93491,-2.53402,22.6931,0,-2.27041e-007,3.52844,3.52844
-2.26587e-007,3.52844,41.8887,-2.83018,-2.53402,22.6931,0,-2.26531e-007,3.52844,3.52844
-2.25928e-007,3.52844,41.8887,-2.72546,-2.53402,22.6931,0,-2.26267e-007,3.52844,3.52844
-2.2542e-007,3.52844,41.8887,-2.62074,-2.53402,22.6931,0,-2.25371e-007,3.52844,3.52844
-2.25158e-007,3.52844,41.8887,-2.51602,-2.53402,22.6931,0,-2.256e-007,3.52844,3.52844
-2.24266e-007,3.52844,41.8887,-2.4113,-2.53402,22.6931,0,-2.24226e-007,3.52844,3.52844
-2.24494e-007,3.52844,41.8887,-2.30657,-2.53402,22.6931,0,-2.24857e-007,3.52844,3.52844
-2.23127e-007,3.52844,41.8887,-2.20185,-2.53402,22.6931,0,-2.23099e-007,3.52844,3.52844
-2.23754e-007,3.52844,41.8887,-2.09713,-2.53402,22.6931,0,-2.2368e-007,3.52844,3.52844
-2.22005e-007,3.52844,41.8887,-1.99241,-2.53402,22.6931,0,-2.21993e-007,3.52844,3.52844
-2.22584e-007,3.52844,41.8887,-1.88769,-2.53402,22.6931,0,-2.22511e-007,3.52844,3.52844
-2.20904e-007,3.52844,41.8887,-1.78297,-2.53402,22.693,0,-2.20912e-007,3.52844,3.52844
-2.2142e-007,3.52844,41.8887,-1.67824,-2.53402,22.693,0,-2.21348e-007,3.52844,3.52844
-2.19829e-007,3.52844,41.8887,-1.57352,-2.53402,22.693,0,-2.19862e-007,3.52844,3.52844
-2.20263e-007,3.52844,41.8887,-1.4688,-2.53402,22.693,0,-2.20194e-007,3.52844,3.52844
-2.18784e-007,3.52844,41.8887,-1.36408,-2.53402,22.693,0,-2.1885e-007,3.52844,3.52844
-2.19114e-007,3.52844,41.8887,-1.25936,-2.53402,22.693,0,-2.19048e-007,3.52844,3.52844
-2.17777e-007,3.52844,41.8887,-1.15464,-2.53402,22.693,0,-2.17886e-007,3.52844,3.52844
-2.17974e-007,3.52844,41.8887,-1.04991,-2.53402,22.693,0,-2.1791e-007,3.52844,3.52844
-2.16818e-007,3.52844,41.8887,-0.945192,-2.53402,22.693,0,-2.16982e-007,3.52844,3.52844
-2.16842e-007,3.52844,41.8887,-0.840471,-2.53402,22.693,0,-2.16782e-007,3.52844,3.52844
-2.15918e-007,3.52844,41.8887,-0.735749,-2.53402,22.693,0,-2.16152e-007,3.52844,3.52844
-2.1572e-007,3.52844,41.8887,-0.631028,-2.53402,22.693,0,-2.15666e-007,3.52844,3.52844
-2.15092e-007,3.52844,41.8887,-0.526306,-2.53402,22.693,0,-2.15415e-007,3.52844,3.52844
-2.14608e-007,3.52844,41.8887,-0.421584,-2.53402,22.693,0,-2.14562e-007,3.52844,3.52844
-2.14359e-007,3.52844,41.8887,-0.316863,-2.53402,22.693,0,-2.1478e-007,3.52844,3.52844
-2.13509e-007,3.52844,41.8887,-0.212141,-2.53402,22.693,0,-2.13472e-007,3.52844,3.52844
-2.13727e-007,3.52844,41.8887,-0.107419,-2.53401,22.693,0,-2.14072e-007,3.52844,3.52844
-2.12425e-007,3.52844,41.8887,-0.00269766,-2.53401,22.693,0,-2.12398e-007,3.52844,3.52844
-2.13022e-007,3.52844,41.8886,0.102024,-2.53401,22.693,0,-2.12952e-007,3.52844,3.52844
-2.11357e-007,3.52844,41.8886,0.206746,-2.53401,22.693,0,-2.11345e-007,3.52844,3.52844
-2.11908e-007,3.52844,41.8886,0.311467,-2.53401,22.693,0,-2.11838e-007,3.52844,3.52844
-2.10309e-007,3.52844,41.8886,0.416189,-2.53401,22.693,0,-2.10316e-007,3.52844,3.52844
-2.108e-007,3.52844,41.8886,0.52091,-2.53401,22.693,0,-2.10732e-007,3.52844,3.52844
-2.09285e-007,3.52844,41.8886,0.625632,-2.53401,22.693,0,-2.09317e-007,3.52844,3.52844
-2.09699e-007,3.52844,41.8886,0.730354,-2.53401,22.693,0,-2.09633e-007,3.52844,3.52844
-2.08291e-007,3.52844,41.8886,0.835075,-2.53401,22.693,0,-2.08354e-007,3.52844,3.52844
-2.08605e-007,3.52844,41.8886,0.939797,-2.53401,22.693,0,-2.08541e-007,3.52844,3.52844
-2.07332e-007,3.52844,41.8886,1.04452,-2.53401,22.693,0,-2.07436e-007,3.52844,3.52844
-2.07519e-007,3.52844,41.8886,1.14924,-2.53401,22.693,0,-2.07458e-007,3.52844,3.52844
-2.06419e-007,3.52844,41.8886,1.25396,-2.53401,22.693,0,-2.06574e-007,3.52844,3.52844
-2.06441e-007,3.52844,41.8886,1.35868,-2.53401,22.693,0,-2.06385e-007,3.52844,3.52844
-2.05562e-007,3.52844,41.8886,1.4634,-2.53401,22.693,0,-2.05784e-007,3.52844,3.52844
-2.05373e-007,3.52844,41.8886,1.56813,-2.53401,22.693,0,-2.05322e-007,3.52844,3.52844
-2.04775e-007,3.52844,41.8886,1.67285,-2.53401,22.693,0,-2.05083e-007,3.52844,3.52844
-2.04315e-007,3.52844,41.8886,1.77757,-2.53401,22.693,0,-2.0427e-007,3.52844,3.52844
-2.04077e-007,3.52844,41.8886,1.88229,-2.53401,22.693,0,-2.04478e-007,3.52844,3.52844
-2.03269e-007,3.52844,41.8886,1.98701,-2.53401,22.693,0,-2.03233e-007,3.52844,3.52844
-2.03476e-007,3.52844,41.8886,2.09173,-2.53401,22.693,0,-2.03804e-007,3.52844,3.52844
-2.02236e-007,3.52844,41.8886,2.19646,-2.53401,22.693,0,-2.02211e-007,3.52844,3.52844
-2.02805e-007,3.52844,41.8886,2.30118,-2.53401,22.693,0,-2.02738e-007,3.52844,3.52844
-2.0122e-007,3.52844,41.8886,2.4059,-2.53401,22.693,0,-2.01208e-007,3.52844,3.52844
-2.01744e-007,3.52844,41.8886,2.51062,-2.53401,22.693,0,-2.01678e-007,3.52844,3.52844
-2.00222e-007,3.52844,41.8886,2.61534,-2.53401,22.693,0,-2.00229e-007,3.52844,3.52844
-2.00689e-007,3.52844,41.8886,2.72006,-2.53401,22.693,0,-2.00624e-007,3.52844,3.52844
-1.99247e-007,3.52844,41.8886,2.82478,-2.53401,22.693,0,-1.99277e-007,3.52844,3.52844
-1.99641e-007,3.52844,41.8886,2.92951,-2.53401,22.693,0,-1.99578e-007,3.52844,3.52844
-1.983e-007,3.52844,41.8886,3.03423,-2.53401,22.693,0,-1.9836e-007,3.52844,3.52844
-1.98599e-007,3.52844,41.8886,3.13895,-2.53401,22.693,0,-1.98539e-007,3.52844,3.52844
-1.97388e-007,3.52844,41.8886,-3.03951,-2.53401,22.693,0,-1.97486e-007,3.52844,3.52844
-1.97565e-007,3.52844,41.8886,-2.93479,-2.53401,22.693,0,-1.97508e-007,3.52844,3.52844
-1.96518e-007,3.52844,41.8886,-2.83007,-2.53401,22.693,0,-1.96666e-007,3.52844,3.52844
-1.9654e-007,3.52844,41.8886,-2.72535,-2.53401,22.693,0,-1.96486e-007,3.52844,3.52844
-1.95702e-007,3.52844,41.8886,-2.62063,-2.53401,22.693,0,-1.95914e-007,3.52844,3.52844
-1.95523e-007,3.52844,41.8886,-2.51591,-2.53401,22.693,0,-1.95474e-007,3.52844,3.52844
-1.94954e-007,3.52844,41.8886,-2.41119,-2.53401,22.693,0,-1.95246e-007,3.52844,3.52844
